EstablishmentID,InspectionDate,InspectionID,EstTypeDesc,premise_name,premise_adr1_num,premise_adr1_street,premise_city,premise_state,premise_zip,InspectionType,score,InspTypeSpecificViolID,ViolationDesc,critical_yn,Insp_Viol_Comments,rpt_area_id,ObjectId
84286,2021/03/24 04:00:00+00,1587764,FOOD SERVICE,SHIRAZ MEDITERRANEAN GRILL,3501,POPLAR LEVEL RD,LOUISVILLE,KY,40213,REGULAR,91,22,PROPER HOT HOLDING TEMPERATURES,Yes,TCS food not maintained at 57°C (135°F) or above (Reach-in hot holding units). ,605,1669
89389,2021/06/09 04:00:00+00,1602364,FOOD SERVICE,TROLL PUB UNDER THE BRIDGE,150,W WASHINGTON ST,LOUISVILLE,KY,40202,REGULAR,82,21,PROPER COLD HOLDING TEMPERATURES,Yes,"TCS food not maintained at 5°C (41°F) or below (Sausage at 57, ham 59, Cheese at 56, meatballs at 49 degrees-discarded). ",605,1670
104032,2021/05/19 04:00:00+00,1597712,FOOD SERVICE,MCDONALD'S #0258,5600,PRESTON HWY,LOUISVILLE,KY,40219,REGULAR,91,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below. Reach-in unit (glass door cooler) by drive thru station at above 55 degrees F (Discarded).,605,1671
112659,2021/06/25 04:00:00+00,1605982,FOOD SERVICE,FROZEN FLAKES,8520,PRESTON HWY STE H,LOUISVILLE,KY,40219,REGULAR,77,2,Certified food protection manager,No,No certified food manager present.,605,1672
85098,2021/06/22 04:00:00+00,1605009,FOOD SERVICE,CHINESE GOURMET EXPRESS,5000,"SHELBYVILLE RD, STE 1635",LOUISVILLE,KY,40207,REGULAR,84,48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",No,Food/nonfood-contact surface is not smooth and easily cleanable (do not line surfaces with cardboard). ,605,1673
104032,2021/05/19 04:00:00+00,1597712,FOOD SERVICE,MCDONALD'S #0258,5600,PRESTON HWY,LOUISVILLE,KY,40219,REGULAR,91,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,The concentration of sanitizing sanitizer at 0 ppm for ware-washing machine.   The concentration of sanitzing sanitizer at 0 ppm for wipe buckets. ,605,1674
31332,2021/06/07 04:00:00+00,1601518,FOOD SERVICE (HOSPITAL / NURSING HOME,HIGHLANDS HEALTH & REHAB CNTR,1705,STEVENS AVE,LOUISVILLE,KY,40205,REGULAR,92,21,PROPER COLD HOLDING TEMPERATURES,Yes,"TCS food not maintained at 5°C (41°F) or below. (Sliced tomatoes, lettuce and sandwiches at 50 degrees F or above on the prep line).",605,1675
89389,2021/06/09 04:00:00+00,1602364,FOOD SERVICE,TROLL PUB UNDER THE BRIDGE,150,W WASHINGTON ST,LOUISVILLE,KY,40202,REGULAR,82,22,PROPER HOT HOLDING TEMPERATURES,Yes,TCS food not maintained at 57°C (135°F) or above (Chicken at 109 and hamburger at 117-discarded). ,605,1676
43435,2021/07/21 04:00:00+00,1611026,FOOD SERVICE,VOA MIDSTATES,1321,S PRESTON ST,LOUISVILLE,KY,40208,REGULAR,82,41,Wiping cloths:  properly used and stored,No,Cloths in use not stored in sanitizing solution.,605,1677
112659,2021/06/25 04:00:00+00,1605982,FOOD SERVICE,FROZEN FLAKES,8520,PRESTON HWY STE H,LOUISVILLE,KY,40219,REGULAR,77,10,Adequate hand washing facilities supplied and accessible,No,Hand sink being used for purposes other than hand washing.  Hand cleaner not provided at lavatory or hand washing sink.,605,1678
85098,2021/06/22 04:00:00+00,1605009,FOOD SERVICE,CHINESE GOURMET EXPRESS,5000,"SHELBYVILLE RD, STE 1635",LOUISVILLE,KY,40207,REGULAR,84,56,"Physical facilities installed, maintained and clean",No,Employee clothing/possessions not stored properly.,605,1679
98840,2021/07/06 04:00:00+00,1607553,FOOD SERVICE,TRADITIONS AT BEAUMONT,10210,LONG HOME RD,LOUISVILLE,KY,40291,REGULAR,94,13,"FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED",Yes,Food and/or ice adulterated or contaminated.  Food in walk-in cooler coverd with frozen condensation.  ,605,1680
31332,2021/06/07 04:00:00+00,1601518,FOOD SERVICE (HOSPITAL / NURSING HOME,HIGHLANDS HEALTH & REHAB CNTR,1705,STEVENS AVE,LOUISVILLE,KY,40205,REGULAR,92,13,"FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED",Yes,Observed dented can in the dry stroage area.,605,1681
89389,2021/06/09 04:00:00+00,1602364,FOOD SERVICE,TROLL PUB UNDER THE BRIDGE,150,W WASHINGTON ST,LOUISVILLE,KY,40202,REGULAR,82,25,PROPER DATE MARKING AND DISPOSITION,Yes,"Food not clearly marked to indicate the date or day by which the food shall be consumed, sold or discarded.",605,1682
43435,2021/07/21 04:00:00+00,1611026,FOOD SERVICE,VOA MIDSTATES,1321,S PRESTON ST,LOUISVILLE,KY,40208,REGULAR,82,25,PROPER DATE MARKING AND DISPOSITION,Yes,"Expired TCS products in the walk-in cooler (Pimento Cheese, prepackaged sandwiches, prepackaged cheese and parfait).",605,1683
112659,2021/06/25 04:00:00+00,1605982,FOOD SERVICE,FROZEN FLAKES,8520,PRESTON HWY STE H,LOUISVILLE,KY,40219,REGULAR,77,13,"FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED",Yes,Expired Grade A dairy. (dated 6/11),605,1684
85098,2021/06/22 04:00:00+00,1605009,FOOD SERVICE,CHINESE GOURMET EXPRESS,5000,"SHELBYVILLE RD, STE 1635",LOUISVILLE,KY,40207,REGULAR,84,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,"Employees eating, drinking, or smoking in unauthorized area.",605,1685
101736,2021/07/27 04:00:00+00,1612583,FOOD SERVICE,WW COUSINS,900,DUPONT RD,LOUISVILLE,KY,40207,REGULAR,84,56,"Physical facilities installed, maintained and clean",No,"Floors not clean. (walk-in freezer, behind grills, and underneath soda machines)  Walls and ceiling not clean. (walk-in cooler)",605,1686
83107,2021/06/15 04:00:00+00,1603474,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,BLUE LICK CHILD CARE,9216,BLUE LICK RD,LOUISVILLE,KY,40229,REGULAR,88,58,"INSECTS, RODENTS AND ANIMALS NOT PRESENT",Yes,Presence of rodents.,605,1687
98840,2021/07/06 04:00:00+00,1607553,FOOD SERVICE,TRADITIONS AT BEAUMONT,10210,LONG HOME RD,LOUISVILLE,KY,40291,REGULAR,94,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below.,605,1688
31332,2021/06/07 04:00:00+00,1601518,FOOD SERVICE (HOSPITAL / NURSING HOME,HIGHLANDS HEALTH & REHAB CNTR,1705,STEVENS AVE,LOUISVILLE,KY,40205,REGULAR,92,25,PROPER DATE MARKING AND DISPOSITION,Yes,Food not marked with correct dates. ,605,1689
112659,2021/06/25 04:00:00+00,1605982,FOOD SERVICE,FROZEN FLAKES,8520,PRESTON HWY STE H,LOUISVILLE,KY,40219,REGULAR,77,15,Food separated and protected,No,Ready-to-eat food subject to contamination by raw animal product. (raw eggs stored above ready to eat food and food equipment),605,1690
89389,2021/06/09 04:00:00+00,1602364,FOOD SERVICE,TROLL PUB UNDER THE BRIDGE,150,W WASHINGTON ST,LOUISVILLE,KY,40202,REGULAR,82,29,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",Yes,Poisonous and toxic materials not labeled.  Toxic items not stored away from food or utensils.,605,1691
43435,2021/07/21 04:00:00+00,1611026,FOOD SERVICE,VOA MIDSTATES,1321,S PRESTON ST,LOUISVILLE,KY,40208,REGULAR,82,58,"INSECTS, RODENTS AND ANIMALS NOT PRESENT",Yes,Presence of live and dead roaches in dry storage area. ,605,1692
94491,2021/06/01 04:00:00+00,1600300,FOOD SERVICE,TACO LUCHADOR,938,BAXTER AVE,LOUISVILLE,KY,40204,REGULAR,88,13,"FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED",Yes,"Food not in good condition. (any prepped foods must be discarded after 7 days, the first day the product is prepped is day one out of the seven)  Ham prepped on 05/22  Flan made on 05/25",605,1693
112659,2021/06/25 04:00:00+00,1605982,FOOD SERVICE,FROZEN FLAKES,8520,PRESTON HWY STE H,LOUISVILLE,KY,40219,REGULAR,77,25,PROPER DATE MARKING AND DISPOSITION,Yes,"Food not clearly marked to indicate the date or day by which the food shall be consumed, sold or discarded.",605,1694
112659,2021/06/25 04:00:00+00,1605982,FOOD SERVICE,FROZEN FLAKES,8520,PRESTON HWY STE H,LOUISVILLE,KY,40219,REGULAR,77,37,Thermometers provided and accurate,No,Lack of accurate thermometers in all refrigeration/freezer units storing TCS food.  Lack of proper thermometer for checking cooking and holding temperatures of TCS food.,605,1695
112659,2021/06/25 04:00:00+00,1605982,FOOD SERVICE,FROZEN FLAKES,8520,PRESTON HWY STE H,LOUISVILLE,KY,40219,REGULAR,77,44,"In-use utensils, properly stored",No,In use utensil stored in stagnant water at below 135 degrees F.,605,1696
112659,2021/06/25 04:00:00+00,1605982,FOOD SERVICE,FROZEN FLAKES,8520,PRESTON HWY STE H,LOUISVILLE,KY,40219,REGULAR,77,46,"Single use/single service articles:  properly stored, used",No,Single service items not stored at least 6 inches off of the floor.,605,1697
112659,2021/06/25 04:00:00+00,1605982,FOOD SERVICE,FROZEN FLAKES,8520,PRESTON HWY STE H,LOUISVILLE,KY,40219,REGULAR,77,49,"Ware washing facilities:  installed, maintained, used, test strips",No,No chemical test kit.,605,1698
112659,2021/06/25 04:00:00+00,1605982,FOOD SERVICE,FROZEN FLAKES,8520,PRESTON HWY STE H,LOUISVILLE,KY,40219,REGULAR,77,54,"Toilet facilities:  properly constructed, supplied, cleaned",No,Covered waste receptacle not provided in womens/unisex restroom.  Proper waste receptacle not provided.  Toilet room door not self-closing.  Paper towels not provided in restroom hand sink.,605,1699
112659,2021/06/25 04:00:00+00,1605982,FOOD SERVICE,FROZEN FLAKES,8520,PRESTON HWY STE H,LOUISVILLE,KY,40219,REGULAR,77,39,"Contamination prevented during food preparation, storage and display",No,Bottled waters stored on grease trap.  Food not stored at least 6 inches above the floor.,605,1700
112659,2021/06/25 04:00:00+00,1605982,FOOD SERVICE,FROZEN FLAKES,8520,PRESTON HWY STE H,LOUISVILLE,KY,40219,REGULAR,77,29,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",Yes,Toxic items improperly stored. (next to food storage),605,1701
112659,2021/06/25 04:00:00+00,1605982,FOOD SERVICE,FROZEN FLAKES,8520,PRESTON HWY STE H,LOUISVILLE,KY,40219,REGULAR,77,56,"Physical facilities installed, maintained and clean",No,Mop water not disposed of promptly after use.,605,1702
112659,2021/06/25 04:00:00+00,1605982,FOOD SERVICE,FROZEN FLAKES,8520,PRESTON HWY STE H,LOUISVILLE,KY,40219,REGULAR,77,48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",No,Lining counter underneath food storage with absorbent and wet towel.,605,1703
112659,2021/06/25 04:00:00+00,1605982,FOOD SERVICE,FROZEN FLAKES,8520,PRESTON HWY STE H,LOUISVILLE,KY,40219,REGULAR,77,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,"Improper storage of employee food/drinks. (inside reach-in coolers, freezer and on food preparation table)",605,1704
32697,2021/05/25 04:00:00+00,1598858,SCHOOL CAFETERIA OR FOOD SERVICE,ST. RAPHAEL SCHOOL,2131,LANCASHIRE AVE,LOUISVILLE,KY,40205,REGULAR,90,1,"PERSON IN CHARGE  PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES",Yes,Person-in-charge doesn’t demonstrate food safety knowledge.,605,1705
32697,2021/05/25 04:00:00+00,1598858,SCHOOL CAFETERIA OR FOOD SERVICE,ST. RAPHAEL SCHOOL,2131,LANCASHIRE AVE,LOUISVILLE,KY,40205,REGULAR,90,13,"FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED",Yes,"Unwholesome spoiled fruits, vegetables or other foods. (carton of scarmbled eggs expired 4/15/21)",605,1706
32697,2021/05/25 04:00:00+00,1598858,SCHOOL CAFETERIA OR FOOD SERVICE,ST. RAPHAEL SCHOOL,2131,LANCASHIRE AVE,LOUISVILLE,KY,40205,REGULAR,90,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,The approved sanitizing solution for manual/mechanical ware-washing is not at the proper concentration. (dishwasher in-use not sanitizing),605,1707
69809,2021/05/26 04:00:00+00,1599286,FOOD SERVICE,EL NOPAL,5444,NEW CUT RD,LOUISVILLE,KY,40214,REGULAR,91,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,Food-contact surfaces not cleaned and sanitized.  The approved sanitizing solution for manual/mechanical ware-washing is not at the proper concentration.  Dish machine is not sanitizing properly.,605,1708
101736,2021/07/27 04:00:00+00,1612583,FOOD SERVICE,WW COUSINS,900,DUPONT RD,LOUISVILLE,KY,40207,REGULAR,84,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,"Employees eating, drinking, or smoking in unauthorized area. (employee using phone on the line, personal items stored next to clean equipement across from dishwasher area, personal items in walk-in cooler, etc)",605,1709
83107,2021/06/15 04:00:00+00,1603474,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,BLUE LICK CHILD CARE,9216,BLUE LICK RD,LOUISVILLE,KY,40229,REGULAR,88,29,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",Yes,Toxic items not labeled.,605,1710
77279,2021/04/12 04:00:00+00,1590512,FOOD SERVICE,LITTLE CAESARS,10025,DIXIE HWY,LOUISVILLE,KY,40272,REGULAR,93,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,pizza pans stored with baked on food,605,1711
94148,2021/07/19 04:00:00+00,1610508,FOOD SERVICE,CLAY OVEN INDIAN RESTAURANT,12567,SHELBYVILLE RD,LOUISVILLE,KY,40243,REGULAR,92,21,PROPER COLD HOLDING TEMPERATURES,Yes,"TCS food not maintained at 5°C (41°F) or below.  Cooked and raw chicken, samosas, vegatable pakora, and raw tomatoes held at 52 degrees F or above.  All items quarantined and voluntarily discarded.",605,1712
33901,2021/05/06 04:00:00+00,1595480,FOOD SERVICE (HOSPITAL / NURSING HOME,AUDUBON HOSPITAL FOOD SERVICE,1,AUDUBON PLAZA,LOUISVILLE,KY,40217,REGULAR,92,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below. Observed reach-in cooler at 46-48 degrees F at the service line (Discarded).,605,1713
109297,2021/05/07 04:00:00+00,1595731,FOOD SERVICE,RIVER CITY DRAFTHOUSE,1574,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,86,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,"Employees eating, drinking, or smoking in unauthorized area (Prep Table-corrected).",605,1714
109297,2021/05/07 04:00:00+00,1595731,FOOD SERVICE,RIVER CITY DRAFTHOUSE,1574,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,86,21,PROPER COLD HOLDING TEMPERATURES,Yes,"TCS food not maintained at 5°C (41°F) or below (Salmon at 45 degrees, Tuna at 47 degrees, Rice at 75 degrees-Discarded). ",605,1715
109297,2021/05/07 04:00:00+00,1595731,FOOD SERVICE,RIVER CITY DRAFTHOUSE,1574,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,86,25,PROPER DATE MARKING AND DISPOSITION,Yes,"Food not clearly marked to indicate the date or day by which the food shall be consumed, sold or discarded.",605,1716
109297,2021/05/07 04:00:00+00,1595731,FOOD SERVICE,RIVER CITY DRAFTHOUSE,1574,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,86,26,CONSUMER ADVISORY PROVIDED FOR RAW & UNDERCOOKED FOODS,Yes,No consumer advisory for raw/undercooked food and/or otherwise processed to eliminate pathogens.,605,1717
94148,2021/07/19 04:00:00+00,1610859,FOOD SERVICE,CLAY OVEN INDIAN RESTAURANT,12567,SHELBYVILLE RD,LOUISVILLE,KY,40243,REGULAR,92,21,PROPER COLD HOLDING TEMPERATURES,Yes,"TCS food not maintained at 5°C (41°F) or below.  Cooked and raw chicken, samosas, vegatable pakora, and raw tomatoes held at 52 degrees F or above.  All items quarantined and voluntarily discarded.",605,1718
77594,2021/07/20 04:00:00+00,1610860,FOOD SERVICE,ARBY'S #7810,12933,SHELBYVILLE RD,LOUISVILLE,KY,40223,REGULAR,95,52,"PLUMBING INSTALLED; PROPER BACKFLOW DEVICES",Yes,The hot water generation/distribution system is not sufficient to meet peak hot water demands.,605,1719
65089,2021/05/11 04:00:00+00,1596578,FOOD SERVICE,POPEYE'S LOUISIANA KITCHEN,5003,PRESTON HWY,LOUISVILLE,KY,40213,REGULAR,88,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,Food-contact surfaces not cleaned and sanitized.  Utensils not being sanitized properly.,605,1720
65089,2021/05/11 04:00:00+00,1596578,FOOD SERVICE,POPEYE'S LOUISIANA KITCHEN,5003,PRESTON HWY,LOUISVILLE,KY,40213,REGULAR,88,52,"PLUMBING INSTALLED; PROPER BACKFLOW DEVICES",Yes,No hot water available at the kitchen hand sinks.,605,1721
109438,2021/02/23 05:00:00+00,1583037,FOOD SERVICE,SAM'S SEAFOOD,4918,POPLAR LEVEL RD,LOUISVILLE,KY,40219,REGULAR,85,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,"Employees eating, drinking, or smoking in unauthorized area.  Personal drinks observed on food prep surfaces.",605,1722
109438,2021/02/23 05:00:00+00,1583037,FOOD SERVICE,SAM'S SEAFOOD,4918,POPLAR LEVEL RD,LOUISVILLE,KY,40219,REGULAR,85,8,HANDS CLEAN AND PROPERLY WASHED,Yes,Hands not washed properly.  Changing gloves without washing hands.,605,1723
109438,2021/02/23 05:00:00+00,1583037,FOOD SERVICE,SAM'S SEAFOOD,4918,POPLAR LEVEL RD,LOUISVILLE,KY,40219,REGULAR,85,22,PROPER HOT HOLDING TEMPERATURES,Yes,TCS food not maintained at 57°C (135°F) or above.  Cooked chicken at 60 degrees fahrenheit.  Voluntarily discarded,605,1724
111953,2021/05/13 04:00:00+00,1597089,FOOD SERVICE,STORMING CRAB,4809,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,77,14,"REQUIRED RECORDS, SHELLSTOCK TAGS, PARASITE DESTRUCTION",Yes,Molluscan shellfish missing tags/records indicating where they were harvested and by whom.,605,1725
111953,2021/05/13 04:00:00+00,1597089,FOOD SERVICE,STORMING CRAB,4809,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,77,55,"Garbage/refuse properly disposed; facilities maintained",No,Garbage/refuse containers not covered as required. (dumpsters),605,1726
111953,2021/05/13 04:00:00+00,1597089,FOOD SERVICE,STORMING CRAB,4809,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,77,56,"Physical facilities installed, maintained and clean",No,Employee personal items improperly stored.  Outer openings not protected against entry of pests.,605,1727
111953,2021/05/13 04:00:00+00,1597089,FOOD SERVICE,STORMING CRAB,4809,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,77,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,Improper storage of employee food/drinks. ,605,1728
111953,2021/05/13 04:00:00+00,1597089,FOOD SERVICE,STORMING CRAB,4809,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,77,23,PROPER COOLING TIME AND TEMPERATURE,Yes,Proper cooling method not used for TCS food. (cooked potatoes holding at 73 degrees after cooling for 20 hours and 90 degrees after 2.5 hours)(discarded),605,1729
111953,2021/05/13 04:00:00+00,1597089,FOOD SERVICE,STORMING CRAB,4809,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,77,39,"Contamination prevented during food preparation, storage and display",No,Food not stored at least 6 inches above the floor.,605,1730
111953,2021/05/13 04:00:00+00,1597089,FOOD SERVICE,STORMING CRAB,4809,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,77,41,Wiping cloths:  properly used and stored,No,Cloths in use not stored in sanitizing solution.,605,1731
111953,2021/05/13 04:00:00+00,1597089,FOOD SERVICE,STORMING CRAB,4809,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,77,29,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",Yes,Toxic items not labeled.,605,1732
111953,2021/05/13 04:00:00+00,1597089,FOOD SERVICE,STORMING CRAB,4809,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,77,48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",No,Equipment is not maintained in good repair or does not allow for proper adjustment. (chipped knife),605,1733
111953,2021/05/13 04:00:00+00,1597089,FOOD SERVICE,STORMING CRAB,4809,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,77,15,Food separated and protected,No,Ready-to-eat food subject to contamination by raw animal product. (raw chicken stored over produce),605,1734
111953,2021/05/13 04:00:00+00,1597089,FOOD SERVICE,STORMING CRAB,4809,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,77,44,"In-use utensils, properly stored",No,Utensil handle in contact with food.,605,1735
111953,2021/05/13 04:00:00+00,1597089,FOOD SERVICE,STORMING CRAB,4809,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,77,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,Food-contact surfaces not cleaned and sanitized. (can-opener blade),605,1736
111953,2021/05/13 04:00:00+00,1597089,FOOD SERVICE,STORMING CRAB,4809,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,77,38,"Food properly labeled; original container",No,Container without label.,605,1737
111953,2021/05/13 04:00:00+00,1597089,FOOD SERVICE,STORMING CRAB,4809,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,77,50,Nonfood-contact surfaces clean,No,Soda nozzles soiled.,605,1738
67329,2021/03/03 05:00:00+00,1584382,FOOD SERVICE,FRANCISCAN COMMUNITIES HEALTHCARE CTR,3625,FERN VALLEY RD,LOUISVILLE,KY,40219,REGULAR,87,29,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",Yes,Toxic items improperly stored. (corrected),605,1739
67329,2021/03/03 05:00:00+00,1584382,FOOD SERVICE,FRANCISCAN COMMUNITIES HEALTHCARE CTR,3625,FERN VALLEY RD,LOUISVILLE,KY,40219,REGULAR,87,13,"FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED",Yes,"Unwholesome spoiled fruits, vegetables or other foods. (pimento cheese dated to expire on 3-1)  Expired Grade A dairy. (dated to expire on 2-8)",605,1740
67329,2021/03/03 05:00:00+00,1584382,FOOD SERVICE,FRANCISCAN COMMUNITIES HEALTHCARE CTR,3625,FERN VALLEY RD,LOUISVILLE,KY,40219,REGULAR,87,22,PROPER HOT HOLDING TEMPERATURES,Yes,"TCS food not maintained at 57°C (135°F) or above. (grean beans holding at 123 degrees F, and cooked apples holding at 109 degrees F) (discarded)",605,1741
43435,2021/07/21 04:00:00+00,1611026,FOOD SERVICE,VOA MIDSTATES,1321,S PRESTON ST,LOUISVILLE,KY,40208,REGULAR,82,48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",No,Build up of ice in the walk-in freezer.,605,1742
83107,2021/06/15 04:00:00+00,1603474,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,BLUE LICK CHILD CARE,9216,BLUE LICK RD,LOUISVILLE,KY,40229,REGULAR,88,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,Improper storage of employee food/drinks. (next to and above childrens milk inside reach-in cooler),605,1743
94491,2021/06/01 04:00:00+00,1600300,FOOD SERVICE,TACO LUCHADOR,938,BAXTER AVE,LOUISVILLE,KY,40204,REGULAR,88,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below. (salsa and fish temped at 53 degrees F),605,1744
89389,2021/06/09 04:00:00+00,1602364,FOOD SERVICE,TROLL PUB UNDER THE BRIDGE,150,W WASHINGTON ST,LOUISVILLE,KY,40202,REGULAR,82,39,"Contamination prevented during food preparation, storage and display",No,Food not stored at least 6 inches above the floor.,605,1745
77279,2021/04/12 04:00:00+00,1590512,FOOD SERVICE,LITTLE CAESARS,10025,DIXIE HWY,LOUISVILLE,KY,40272,REGULAR,93,29,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",Yes,two unlabelled bottles with sanitizer ,605,1746
101736,2021/07/27 04:00:00+00,1612583,FOOD SERVICE,WW COUSINS,900,DUPONT RD,LOUISVILLE,KY,40207,REGULAR,84,51,"Hot and cold water available; adequate pressure; plumbing maintained",No,Plumbing not maintained in good repair. (under 3-comp sink),605,1747
34792,2021/05/11 04:00:00+00,1596367,FOOD SERVICE,CUNNINGHAM'S CREEKSIDE,6301,RIVER RD,PROSPECT,KY,40059,REGULAR,89,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,"Employees eating, drinking, or smoking in unauthorized area.",605,1748
34792,2021/05/11 04:00:00+00,1596367,FOOD SERVICE,CUNNINGHAM'S CREEKSIDE,6301,RIVER RD,PROSPECT,KY,40059,REGULAR,89,9,NO BARE HAND CONTACT WITH READY-TO-EAT FOODS OR APPROVED ALTERNATE METHOD FOLLOWED,Yes,Bare hand contact with ready to eat foods.,605,1749
34792,2021/05/11 04:00:00+00,1596367,FOOD SERVICE,CUNNINGHAM'S CREEKSIDE,6301,RIVER RD,PROSPECT,KY,40059,REGULAR,89,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,The approved sanitizing solution for manual/mechanical ware-washing is not at the proper concentration. (Kitchen and bar dish machine) ,605,1750
88541,2021/05/19 04:00:00+00,1597740,FOOD SERVICE,BUD'S TAVERN,4014,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,88,21,PROPER COLD HOLDING TEMPERATURES,Yes,raw grill foods not kept at temperature,605,1751
106117,2021/04/20 04:00:00+00,1592186,FOOD SERVICE,BEEF O'BRADY'S,11324,PRESTON HWY,LOUISVILLE,KY,40229,REGULAR,80,2,Certified food protection manager,No,No certified food manager present.,605,1752
106117,2021/04/20 04:00:00+00,1592186,FOOD SERVICE,BEEF O'BRADY'S,11324,PRESTON HWY,LOUISVILLE,KY,40229,REGULAR,80,10,Adequate hand washing facilities supplied and accessible,No,Individual disposable towels and/or hand drying device not provided at lavatory or hand sink.,605,1753
106117,2021/04/20 04:00:00+00,1592186,FOOD SERVICE,BEEF O'BRADY'S,11324,PRESTON HWY,LOUISVILLE,KY,40229,REGULAR,80,15,Food separated and protected,No,Ready-to-eat food subject to contamination by raw animal product. (raw chicken stored with produce inside walk-in cooler),605,1754
106117,2021/04/20 04:00:00+00,1592186,FOOD SERVICE,BEEF O'BRADY'S,11324,PRESTON HWY,LOUISVILLE,KY,40229,REGULAR,80,56,"Physical facilities installed, maintained and clean",No,Employee personal items improperly stored.  Outer openings not protected against entry of pests. (back door),605,1755
106117,2021/04/20 04:00:00+00,1592186,FOOD SERVICE,BEEF O'BRADY'S,11324,PRESTON HWY,LOUISVILLE,KY,40229,REGULAR,80,37,Thermometers provided and accurate,No,Lack of accurate thermometers in all refrigeration/freezer units storing TCS food.,605,1756
106117,2021/04/20 04:00:00+00,1592186,FOOD SERVICE,BEEF O'BRADY'S,11324,PRESTON HWY,LOUISVILLE,KY,40229,REGULAR,80,48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",No,Gasket(s) in poor repair.,605,1757
106117,2021/04/20 04:00:00+00,1592186,FOOD SERVICE,BEEF O'BRADY'S,11324,PRESTON HWY,LOUISVILLE,KY,40229,REGULAR,80,50,Nonfood-contact surfaces clean,No,Ice machine soiled.,605,1758
